,datetime,city,state,shape,comment
1585,9/5/20 21:45,Paris,TX,Triangle,"I was on my way home from work, it was approximately 21:45 on the evening of 9-25-2020.  I was east bound on 82 highway West of Paris Texas approximately 15 miles, a few miles west of the Maxey turnoff. There was a triangular shaped craft with a solid red light on each corner of the craft.  The craft looked to be solid and dark in color.  It was not large but not tiny either, I would say approximately the size of a room, maybe 12 feet in each direction.  It was hovering just to the North side of the highway and approximately 75 feet in the air.  There was no sound, it was silent. I was driving and was unable to get my phone out and take a picture, but it was dark enough outside that I don’t think a picture would have been clear anyway.  As for how long it was there, I am unsure.  I saw as I was driving down the road and it was still visible in my rearview mirror until I was out of the area. I probably saw it for around 5 minutes between when I saw it ahead o! f me and when I could no longer see it after passing it. I messaged my adult son when I got home, and he suggested that I report the sighting."
1586,9/5/20 21:30,Hillsborough,NH,Other,Big Bright orange light. About small aircraft distance away. Moving fast across the sky looked like the shape of a hot air balloon.
1587,9/5/20 21:20,Fayetteville,WV,Sphere,Crafts with Falling sparks
1588,9/5/20 21:06,Rome,GA,Fireball,Orange ball of light over house
1589,9/5/20 21:00,Bakersfield,CA,Triangle,This looked like the real triangle famous ufo thing.
1590,9/5/20 20:40,Paducah,KY,Light,"Sitting on the patio of a restaraunt downtown. Looked up and saw two fairly big orange lights.  Not sure how to relate how big it was. 20x bigger than a star?  Thought maybe they were helicopters.  Then one drifted to the right and dimmed and disappeared.  The other kept going towards us, got a little bigger, then dimmed and disappeared.  I've never seen anything like that.  I consider it my first UFO sighting."
1591,9/5/20 20:16,Atkinson,NH,Circle,Slow moving circle of white light that shot off in a high rate of speed and instantly was gone!
1592,9/5/20 19:05,Santa Fe,NM,Other,"Flying red donut shape, noiseless."
1593,9/5/20 15:23,Elizabeth,NJ,Disk,Observed a black disc shaped object moving slowly and occasionally emitting a sparkling light.
1594,9/5/20 14:33,Pine City,NY,<br/>,MADAR Node 82
1595,9/5/20 13:00,Jonesborough,TN,Oval,My son and I was in the yard.  I was looking at the jet trails in the sky when I saw a chrome Bean shaped object sitting still.  It started moving to the Southwest at a high rate of speed and disappeared.
1596,9/5/20 12:30,Woodland Park,CO,Fireball,Fireball in Colorado
1597,9/5/20 11:35,Evanston,WY,Formation,UFO
1598,9/5/20 11:00,Greensboro,NC,Light,standing on my front porch looking west I saw something flashing in the sky so I came in to get my binoculars. it was multicolored like a strand of Christmas lights.
1599,9/5/20 04:57,Barrington,NH,Unknown,"I am a Geography teacher, former registered nurse.  I've seen some strange lights in the sky a few times, not satellites.  This was just like the first time I saw a strange light in the sky 30 years ago.  Earlier in the evening maybe 02:30, saw a bright light, not as bright as venus is now, but brighter than all the stars moving slowly upwards from  just below and to the west of the north star.  It moved slowly, about satellite speed, for only 1-2 seconds while getting much dimmer and dissapeared. "
1600,9/5/20 04:35,Boise,ID,<br/>,MADAR Node 111
1601,9/5/20 01:30,Temescal Canyon,CA,Fireball,driving home from work at 1:30 am on 15 fwy between south corona/ lake elsinore by nichols exit.  Green fire ball came flying down.  Possibly crashed in the hills.  Looked like when someone is shooting a roman candle firework but was ×100.  Other cars slowed down on the freeway as we all had seen it.
1602,9/5/20 01:30,Covina,CA,Disk,"A disk shaped object glowing in bright green light flying with high speed from north to south direction.  I am waiting infront of my bedroom window to see if there will be another one, one small white orb appear just outside of my bedroom window for a second as I am typing this event description."
1603,9/5/20 00:05,Inman,SC,Light,"Object spotted  off the right on little mountain rd proceeding  towards Malcom rd.  Caught my attention because the object was bright white oval with a glowing almost orange bottom.  No flickering lights or strobe and no noise .  I pulled off side of the road to try and get a video but my iPhone storage was full .  The object moved south parallel to the road  . I turned around and speed down to a point I had good view, the object stopped , for a moment then started an ascent straight up.  It then made a 45 degree vertical ascent and accelerated so fast in  less than a second it just disappeared.   "
1604,9/4/20 23:00,Livingston,NJ,Egg,"I was looking at the sky and saw a white thug whiz bye too close to the ground for a meteor, followed by 2 more"
1605,9/4/20 22:54,Topeka,KS,Light,"Bright ball of flickering red light across the sky in Topeka, Kansas"
1606,9/4/20 21:30,Bloomsburg,PA,Oval,Bright illuminating elongated circular hovercraft 300 ft in the air stationary.  No moving no blinking lights glowing stationary craft.
1607,9/4/20 21:30,Gulf Shores,AL,Light,Light seen moving erratically above cloud layer through NVGs. Gulf Shores AL
1608,9/4/20 21:02,Wayne Lakes,OH,Cylinder,Red Silent Light Orb slowly went across the night sky.
1609,9/4/20 21:00,East Stroudsburg,PA,Sphere,Hovering crafts with lights
1610,9/4/20 21:00,Colorado Springs,CO,Circle,"Two craft traveling similar path stop completely and fade from sight, one after another."
1611,9/4/20 21:00,Stoneham,MA,Fireball,"On 9/4/20 around 9PM my 35-year-old son was taking our dog for a walk when he barged into the house and told me to come out and see this UFO.  I came out with my wife and other son (31 YOA), at which time we all observed this orange or fireball coming from the Boston area, northerly towards Stoneham.  It did not seem to be traveling fast, there was no engine sound as a place or helicopter would make.  It turned Easterly and slowed down almost to a standstill, then another one caught up to it about 30 seconds later and it continued traveling east and the 2nd one followed it.  Within a minute a 3rd one showed up from the same flight path and followed #2.  Then less than a minute the 4th one got in line and they all headed east.  My son thought that there may have been one more at the beginning one more in front of the first one that I observed . I posted on FB but no responses yet."
1612,9/4/20 20:45,Attleboro,MA,Circle,Orange circles in night summer sky
1613,9/4/20 19:30,Farmington,MN,Oval,"Saw a craft in the sky that had a light on the belly of the craft that is much brighter than any light I have seen on a flying craft, it moved in a small forward motion, dipped behind a cloud for less than 5 seconds than disappeared from the sky even though it should have been visible after the cloud passed.  Object was shining a beam of light down the back of the object, moving in a way most reminded me of a hummingbird with it moving in small circular motions, no sounds like a helicopter or any other craft.  Before it dipped behind the cloud the light flared up to be much brighter."
1614,9/4/20 18:10,New York City (Brooklyn),NY,Oval,"horizontal craft made of two ovals on top of each other, glowing orange. thin and glided through the air. vanished after gliding in air after two minutes."
1615,9/4/20 13:00,Mannington,WV,Light,Light travels fast then stops
1616,9/4/20 09:30,Bloomsburg,PA,Disk,Stationary saucer with 3 bright glowing royal blue lights which sat above Columbia County Jail for less than a minute.
1617,9/4/20 09:30,Bloomsburg,PA,Oval,Bright illuminating elongated circular hovercraft 300 ft in the air stationary. No moving no blinking lights glowing stationary craft.
1618,9/4/20 06:26,Glenville,NY,Other,"9/4/20 a star like image in early morning sky quickly dimmed, moved, I saw what almost looked like space ship shape and then left."
1619,9/4/20 05:36,Buffalo,NY,Other,The shape consisted of two chevrons with a vertical line in the middle; chevron shapes were more elongated matching the length of the middle strip; view from more of a side angel than direct overhead; barely moving.
1620,9/4/20 04:58,Lakeland,FL,Fireball,Bright Falling Green Object In A Moonlit Early Morning Sky
1621,9/4/20 03:20,York County,VA,Other,I was heading back from a friends house coming back in to york county from Newport News and I was pulling up to the first stop intersection that has kiln Creek on the left and burger king on the right.  This was around 3:20am.
1622,9/4/20 03:18,Beausejour (Canada),MB,Formation,3 white dots flying East ward in Eastern sky
1623,9/4/20 01:51,Whately,MA,<br/>,MADAR Node 67
1624,9/4/20 01:15,Pahrump,NV,Light,Blue ziggzaging and sudden stops light that tirned redwhen red light was flashed at it
1625,9/4/20 01:00,Williamstown,WV,Teardrop,Looked up and caught a glimpse of a light moving faster than any plane I’ve ever seen. 2?? 3??  Times as fast.  Covered the horizon distance in 2 seconds
1626,9/3/20 23:45,Fort Worth,TX,Oval,I was driving with my family in west side of town. When the passenger pointed to the East sky and ask what is that?  It was a large oval shape ufo!!  Glowing green traveling south to north at such a high speed.  It dipped down out of the clouds just long enough for us to see it then up again into the clouds and disappeared!!
1627,9/3/20 23:45,Allen,TX,Oval,Large oval shaped bright green ufo traveling through clouds at high speed then disappeared
1628,9/3/20 23:45,Weatherford,TX,Sphere,"I was driving home from work and heading down my street when I saw a big green ball in the sky streak across the clouds and disappear into them.  It was meteor fast, but seemed to be in the clouds, which obscured the sky in that direction.  I was facing northeast, towards Fort Worth.  I live just south of Weatherford, TX.  It was much larger than an airplane light and was noticeably green.  I am a hospital pharmacist working a 2:30-11 pm shift.  It was so bright that it caught my attention.   I’ve never seen anything like that before."
1629,9/3/20 23:42,Granbury,TX,Light,"I was watching the East sky by lake Granbury and almost every night I see shooting stars....thought this was one, but it was far closer...slowed down...traveled through clouds and shot out the sky at a very accelerated rate going South to North.  Having 4m miles of air travel...it was no plane. I'm also retired Aerospace - and know of no experimental a/c that could do that. It had a slightly greenish glow. Never seen anything like it."
1630,9/3/20 23:32,Saskatoon (Canada),SK,Circle,((NUFORC Note:  No details provided by witness.  PD))
1631,9/3/20 22:53,Antioch,CA,Triangle,Possible TR3B's seen overhead in Antioch.
1632,9/3/20 21:22,Farmington Hills,MI,<br/>,MADAR Node 144
1633,9/3/20 21:15,Mukwonago,WI,Triangle,Triangle with 3 white lights on corners.
1634,9/3/20 20:45,Cowansville,PA,Light,"Walking home from gas station around 8:45pm.  About 1 mile from my home. Its just getting dark, so I'm looking at the sky when over the trees comes the brightest light i have ever seen  it moved above me and over me towards the west.  As I was watching this light it disappeared.  So I just thought airplane moved into clouds but then I saw an airplane same direction but it was a snail compared to the light I saw and I could see it for a very long time after it passed.  Also the airplane made noise and the light did not...i dont know what i saw but it was amazing to see"
1635,9/3/20 20:00,Dansville/Mason,MI,Light,Triple lights in the sky.
1636,9/3/20 19:30,Deming,NM,Other,"UFO sighting I 10 through New Mexico 32.2361000, -108.0330000."
1637,9/3/20 17:45,Storrs,CT,Cigar,"In Storrs, CT, saw a cigar shaped object flying rapidly after hovering for a brief second on my iPhone footage of the rain clouds."
1638,9/3/20 17:30,Utica,NY,Circle,Crafts ejecting objects closeup video footage in description
1639,9/3/20 13:30,Tacoma,WA,Fireball,"I was sitting out side at 1:30 am smoking a cigarette, Across the sky, 3 to 5 times time bigger then a jetliner,  It came towards me,  I went back into my house as fast as I could to get my phone,  Took small video and then it shot straight-up into the sky and it was gone."
1640,9/3/20 07:38,St. Louis,MO,<br/>,MADAR Node 70
1641,9/3/20 06:58,Pine City,NY,<br/>,MADAR Node 82
1642,9/3/20 06:43,Irmo,SC,<br/>,MADAR Node 95
1643,9/3/20 05:39,Edmonds,WA,<br/>,MADAR Node 61
1644,9/3/20 05:10,Lake Havasu City,AZ,Light,satellite and bright light (star) intersect
1645,9/3/20 05:00,California,MD,Circle,Small green object moving around the Moon
1646,9/3/20 01:30,Roanoke,TX,Light,green oval lights
1647,9/3/20 00:00,Cleburne,TX,Oval,A green orb flashed for 3 seconds then vanished
1648,9/2/20 23:45,Fort Worth,TX,Oval,I was driving with my family in west side of town.  When the my uncle pointed to the sky and said look what the.. is that?  It was a large oval shape ufo!!  Bright Green heading south to north at high speed.  It looked like it was going in and out of the clouds. .then it disappeared into the clouds
1649,9/2/20 23:00,Allendale,MI,Circle,Silver circular craft with white lights.
1650,9/2/20 22:30,Mooresville,IN,Circle,On the night of September 2nd 2020 around 10:30pm my boyfriend and I were sitting on our front porch smoking a cigarette. We were facing east and I had a view of a clearing between a horizon of trees. The weather was clear skys and comfortable.
1651,9/2/20 21:45,Coronation (Canada),AB,Sphere,"Looked out window to the east to see if Mars was up yet.  Sky clear, very few clouds, rising full moon.  Faint spherical &quot;cloud&qu"
1652,9/2/20 21:15,Redvale,CO,Light,"Blinking red light, low on horizon, flashing, moving up and down"
1653,9/2/20 20:40,Indianford/Fulton/Edgerton,WI,Triangle,"4 large white lights with 2 on either side (cross shaped) surrounded by 3 larger red lights on top, left, and right side"
1654,9/2/20 20:00,Rumford,ME,Triangle,Total invasion in home town by Extra dimensional entities that torment me and my family night and day.
1655,9/2/20 19:39,Cheyenne,WY,Other,Cloud-seeding irregular movement object seen near F.E.Warren AFB Cheyenne WY
1656,9/2/20 18:00,Florence,CO,Sphere,Bright white sphere surrounded by an orange glow observed rapidly traveling across the horizon.
1657,9/2/20 16:30,Fort Worth,TX,Sphere,2 black spheres hovering over fort worth.  Multiple behind it
1658,9/2/20 15:03,New Albany,OH,Cone,Driving down 88 coming up to 22 and seen 2 cone shaped objects in the northern sky. Resembled a praying mantis but with 3 lights
1659,9/2/20 11:00,Otis,OR,Other,Invisible object caught in photo with orbs
1660,9/2/20 10:52,Naches Peak Loop Trail,WA,Circle,Please refer to my email - Subject: Pictures of an Oreo-Like Circular Metallic Flying Object and a Tiny Funnel Shaped Object.
1661,9/2/20 03:40,Liberty Lake,WA,Changing,A very bright constantly changing starlike light from the southeastern sky.  I also noticed other much smaller lights occasionally shooting off the light or flashing around it. This starlike light also appeared to randomly shift at times.  Usually very small but erratic movements.  The light also appeared to be pulsating erratically.  My wife and I watched for almost an hour.  It slowly shifted north on the horizon over the course of an hour.  The part that has me convinced it is not a typical star is the size and intensity of the bright light and the strange light phenomenon shooting off and around this bright orb.
1662,9/2/20 02:35,Temecula,CA,Light,"I had let my dog outside to go potty in the middle of the night and as I waited I noticed a twinkling light above thinking it was a star at first but was moving slightly so I figured it was an airplane because it was moving slightly and changing from an orangey type color to almost a light blue. But then it remained stationary and would do slight hovering movements. I went back inside to watch it from my back window for a while to be very sure that it was moving and then I woke my husband.  We watched it remain still for a minute then it would drop a little and go back up and to the side.  These motions were very smooth almost like a flowing dance.  I watched it for over an hour and a half then chose to go to sleep. It had moved significantly across the sky from the original spot. It was able to do round motions.  At one point I saw an airplane cross the path of the object at a different altitude, thinking it might trigger some type of movement for the light obj! ect to leave but it did not, and it confirmed for us the difference between the movements of a plane and this object."
1663,9/2/20 01:00,Newport News,VA,Changing,"A bright moonlit night with no stars to see, except one that was in our atmosphere, moving slowly, and I knew it was special."
1664,9/2/20 01:00,Smolensk (Russia),<br/>,Light,"moving light, radiant balls going up and down, flashes in the sky"
1665,9/2/20,Yelm,WA,Changing,"big balls in the sky that change shape,triangle, teleport, phone jamming."
1666,9/1/20 22:15,Parrish,FL,Fireball,UFO sighting in parrish Florida.
1667,9/1/20 19:29,Newburgh,IN,<br/>,MADAR Node 142
1668,9/1/20 16:00,Hammond (Canada),ON,Unknown,As if light was coming through a prism
1669,9/1/20 15:30,Myrtle Beach,SC,Cylinder,"I was laying in pool,clear day no clouds.Saw object very high in sky.Got binoculars and located object.It was a large cylinder floating in sky It looked metallic and had very bright flashing light on top or mirror reflecting the sun.Watched for 20 minutes till it floated behind trees.No exhaust no strings no wings no sound."
1670,9/1/20 13:26,St. Peter,MN,<br/>,MADAR Node 60
1671,9/1/20 06:30,Hebron,OH,Other,So my father and myself were leving hebron kroger near buckeye lake when an incredibly white bright star shaped craft hovered in place turned on its side and was out of sight in seconds
1672,9/1/20 05:00,Hull,MA,Light,A solid object with the bank of strobing lights on the bottom.  The lights were blue yellow red white and blue.  After 15 minutes it rose to a higher spot in the sky.  Over the Cohasset side of Straits Pond.
1673,9/1/20 04:20,Edmonton,AB,Light,"I was riding my pedal bike to the 711 in st. albert,Alberta from near the casino when I was riding my bike from 711 there was a Super Bright light about 1 mile of the ground looking east of century casino the light was very bright it made no noise and was a calm night this light was just sitting completely stationary and made no noise the light was so bright I swear any edmontonians would of spotted this as well In the sky at the same time i did around 420am and 430am. The light had spike streaks coming off it it was bright I stopped and took my phone out and was accessing my camera so that I could capture some pics but as soon as I put my phone up the bright light went out but there was still a real faint object there just floating motionless and it was to faint to pick up on my camera. After about 2 more minutes the object faded into nothing. I know this was definitely not the Edmonton police chopper it was too strange and motionless and no sound. Was very ! strange."
1674,9/1/20 03:00,Ames,IA,Light,Light in sky defying gravity and disappearing in rural Iowa
1675,9/1/20 01:07,McMinnville,OR,Teardrop,White with blueish hint comet looking thing flew past me and my friend
1676,9/1/20 00:25,La Quinta,CA,Formation,HIGH SPEED BRIGHT WHITE OBJECTS PASSING OVERHEAD
1677,8/31/20 22:00,Beldenville,WI,Teardrop,first hand visual
1678,8/31/20 21:30,Bartlesville,OK,Oval,"Red orbs (4) dancing erratically for 10 min, then disappeared suddenly in the north sky!"
1679,8/31/20 21:30,Garden Grove,CA,Other,"Box like object with lit up squares seen in Garden Grove, CA"
1680,8/31/20 21:15,Holiday Shores,IL,Triangle,"On my way home from work I happened to look up and seen a Triangle shaped object with 1 red light and 4 white blinking lights.I started recording it on video and stopped to let a car pass after 2 minutes,i began to start recording again and it just stayed hovering after a minute it began moving slowly southeast i had my window down and heard a low humming noise as it was slowly heading south..I began driving but watching in my rear view mirror and could still see it blinking for about 3 miles before I lost sight"
1681,8/31/20 19:33,Cobb island,MD,Diamond,"Looking at the sky westbound from westmoreland, can tords cob island mad..seen a large glistening object in the sky, shining about 100 lights all over it..it wasn't moving at first, but as soon as we started video taping it, it started flying east, then than completely vanished..have a video"
1682,8/31/20 19:30,Lahaina,HI,Light,Bright ball of light moving up high into space.
1683,8/31/20 19:26,Delhi (India),<br/>,Teardrop,"I observed  a small dot of light moving with very fast velocity, coming from west direction and it disappeared in NE direction."
1684,8/31/20 19:00,Tacoma,WA,Other,"Outside of this world creatures come to our house, they land on walls, ceilings, mirrors, eyeglasses, car windshields & they fly."
1685,8/31/20 15:31,Boise,ID,<br/>,MADAR Node 111
1686,8/31/20 10:20,Rochester,NY,Light,"2 orbs of light over Rochester, NY"
1687,8/31/20 07:01,Barnstable,MA,Oval,Upon arriving at the near end of Scusset Beach jetty i snapped a few pics of sun and surrounding area to later notice a bright object in sky when enlarged noticed 4 brighter lights on/under it
1688,8/31/20 06:20,Nassau (Bahamas),<br/>,Light,"Light - yellow, low altitude, fast, silent, left a trail"
1689,8/31/20 04:33,Lindenhurst,NY,Unknown,I saw object flying in the sky and another object approached at this point I hear a sound and the other object changes shape and color.
1690,8/31/20 04:00,Tom Bean,TX,Light,"Late in the morning, there was a large cast of clouds rippling across the sky covering the face of the moon and sky blocking out stars.  Close to the halo produced by the moon a ball light mimicking a star moved beneath the clouds and hovered for a minimal amount of seconds as if scouting, and then moved back above the clouds out of sight.  As if it was caught in the sky and needed to cloak in the cover of the clouds.  This was not a star for it broke the plane created by the clouds and appeared beneath the blanket of clouds and went back into above the casting of clouds."
1691,8/31/20 02:00,Tom Bean,TX,Sphere,Pulsing orbs.
1692,8/31/20 00:30,Minneapolis,MN,Disk,"Found a UFO while running, took photos."
1693,8/30/20 23:50,London (Canada),ON,Fireball,The object was moving across the sky very low in a straight line.  No noise came from the object.  Started to ascend into sky until it disappeared.
1694,8/30/20 23:00,Hooksett,NH,Diamond,"I live off of route 101 East in NH , which goes to the ocean. I was going out around 11:00 p.m. to smoke a cigarette and I looked up and saw what I thought maybe a star at first but it was blinking and looked like it was moving. I knew that it wasn't a plane just by the look of it. I watched it for a while, then I got my boyfriend to verify what I was seeing and he thought it was very odd too. Then I got my phone out and started recording at first I was recording it and I could see it on my phone moving and then my phone just stopped recording and went to the home screen. I went to re-watch that and there's weird noises you can kind of see the light a little bit and then there's two different times there is these flashes of lights. And then I tried another time and got a 5-minute video. In the video you can see it moving side to side up and down criss-cross every direction very quickly, which I could not see with my naked eye. I went into the house to get b noculars I only watched it for about 1 minute with the binoculars and then it was gone. It had red green and a white/yellowish light and it was a diamond shape. I went out tonight and saw there again in the same spot. I ran in immediately after taking another 5-minute video and looking at it for not even a second and it started to leave. I went in the house to see it better binoculars and it took me awhile to find it again but I saw something with blinking lights that was very far away what I could not make out of shape but I did see red blinking and a white yellowish blinking. It made no sound or no sound that I could hear being so far away. But was moving very quickly and then it would hover and then move very quickly again and then hover.It was very far away I could tell because I could not see it with my naked eye. And then it got really bright and it was just gone. I've seen it two nights in a row in the same spot. I'm pretty sure it was the same craft. from about how ! far it was from me I could tell it was probably over the ocean."
1695,8/30/20 22:30,Curtin,WV,Light,"My husband and I were leaving from a storage shed that out friend is renting and we are storing some items in.  As I was backing out into the road, I asked my husband if it were clear his way. He didn't answer.  I repeated again, more insistently, because his friend was right behind us in needing to pull onto the main road.  He finally sais for me to stop and look over the mountain top in front of us. I said I couldn't because our friend needed out too.  He insisted, so I told him to let me pull into the wide spot beside the driveway we'd just backed out of."
1696,8/30/20 22:25,Oshawa,ON,Circle,"30/08/20  22:25 hrs  3-5 min duration Oshawa, Ontario Large pulsating bright red translucent orb"
1697,8/30/20 22:17,Myrtle Beach,SC,Light,Two white lights flashed across the sky in less than a second. No sound.
1698,8/30/20 21:51,Newcastle upon Tyne (UK/England),<br/>,Circle,recorded on ring door bell camera
1699,8/30/20 21:40,Meriden,CT,Light,"zig zag light, with a green after glow"
1700,8/30/20 21:00,Lockport,NY,Circle,"Me, my wife, and a friend saw a strange, cloud-like ring in the night sky"
1701,8/30/20 21:00,Tallahassee,FL,Disk,Craft  was there one frame and gone the next
1702,8/30/20 20:55,Lockport,NY,Unknown,"Fuzzy point of white/yellow light traveling silently & slowly south, developing circular / spiraling halos"
1703,8/30/20 20:53,NiagaraFfalls,ON,Other,White light with undulating mist around it disappearing and leaving a cloud
1704,8/30/20 20:45,Grand Prairie,TX,Unknown,Wide Spaced Procession of Lights
1705,8/30/20 20:30,Ottawa,ON,Chevron,"Chevron like object with white ,bright blinking light on both sides, hovering for about 20 min before slowly flying West."
1706,8/30/20 20:05,Pewaukee,WI,Diamond,Diamond Shaped UFO Sighting on the Lake
1707,8/30/20 19:56,Duntroon (Canada),ON,Light,"We noticed a very bright light coming south from the north rather quickly almost like a satellite but a lot lower it was a clear night with absolutely no clouds and lots of stars, once we spotted the bright light and wondered when it was we noticed a cloud around it following right with the light then the light disappeared and the cloud kept moving and we could see a dark thing inside the cloud.  The cloud then turned back towards the North.  We watched it for a bit and then it disappeared and we could not see the cloud anymore.  I took a picture of it and will email it to the email address below."
1708,8/30/20 19:05,Avella,PA,Cylinder,I saw a cylindrical object floating in the air. Probably 200 ft or more above the tree tops. I took several photos and a short video.
1709,8/30/20 18:20,Glendon,PA,Sphere,The ufo was a little below the clouds round sphere like object very shiny no noise and flew past house and flew into the clouds and disappeared i tried to get a video but i struggled opening my phones camera.
1710,8/30/20 17:30,Tacoma,WA,Sphere,"Bird/animal disturbance in the trees. 30 clear orbs rose up slowly. Then once at high elevation, flew around doing maneuvers."
1711,8/30/20 15:19,Millerton,PA,<br/>,MADAR Node 104
1712,8/30/20 13:52,East Longmeadow,MA,Disk,Metallic disc like object hovering behind the clouds for almost 2 hours.
1713,8/30/20 03:45,Milford,CT,Teardrop,Yellow Orange glowing tear shaped object moving east 500 feet away 500 feet off the ground at approximately 35 knots in a straight direct line.
1714,8/30/20 01:45,Watertown,NY,Fireball,Fireball captured on Ring Doorbell video
1715,8/30/20 01:30,Dublin (Ireland),<br/>,Formation,Formation of lights passing over Dublin very quickly - 130am 30 August 2020
1716,8/30/20 01:30,Island Pond,VT,Sphere,Bright round light moved in and out of focus turn side to side.  Once it was closest it hovered in one place.  After about 10 minutes of stillness the ibhext disappeared.  When the others was in sky it lit the sky like a bright full moon.  Complete darkness was left after it disappeared.  We have 3 minutes of video.
1717,8/30/20 01:00,North Charleston,SC,Unknown,"Tried to go to the store while on a phone call, strange noise happened call was disrupted, and car shut down, still wont turn on.  Heard a noise behind the car and ran inside the house.  Feel like I'm crazy but figured I would report it anyways.  I'm still not completely sure what happened."
1718,8/30/20 00:00,Bloomingdale,NJ,Unknown,Animal mutilation possibly UFO
1719,8/30/20,Forest Hill,MD,Unknown,I noticed the bright lights in the sky that appeared to be stationary for approximately 10 minutes.  After that time the object started to move across my field of view. Once the object went by the back of the object had four lights on it that appeared to slowly dim and then brighten back up separately.  The object appear to do a 180° flip while moving forward and stayed like that.
1720,8/29/20 23:50,San Rafael,CA,Oval,"On a bright moon lit night in California, three orange glowing objects were seen in the sky hovering, then ascending out of view."
1721,8/29/20 23:45,Renton,WA,Circle,I was looking up in the sky when I saw 1 bright red about the size of a cigarette round it was traveling west from the east and then a few seconds later I saw an other one right behind the 1st one I ran to get my camera to come back and they was gone they had no sound  and they stayed red the hole time I watched them very cool
1722,8/29/20 23:15,Ewing,NJ,Other,Pulsating light ring which turned on and off. Looked to.have emitted the light from out near the stars.
1723,8/29/20 22:30,Lincoln City,OR,Light,"We were watching the fireworks display put on by the casino here when I noticed a small green light above and to the right of the fireworks.  It was just sitting there stationary all during the display.  When they were over about 10:20 PM, I kept watching it and it turned red and slowly began to move around, first left and then right and slowly started to move right (Northerly) when all of a sudden it zipped away super fast and kinda went by us, but high up in the air and out of sight.  I have a feeling it might have been a drone, as I have not been around them, but I didn't think they went up that high.  Anyway, I thought I would report it and see if anyone else saw it and if you could confirm that it was a drone.  It was very weird.  Thank you."
1724,8/29/20 22:30,Sycamore,IL,Disk,"Not that well versed in use of computer.  I could send a very detailed description in an e-mail.  A ufo was reported that same night in Belvidere, Il, earlier in the evening.  I saw it drop 4000 feet to land in 1 second."
1725,8/29/20 22:00,Alpine,TX,Light,Bright light that followed a car for about 25min on a desert road
1726,8/29/20 21:30,Belvedere,IL,Disk,I was driving and saw a circular dark disk-like aircraft with multiple lights on the underside. It was flying low and looked like it was making a landing in an open field. I drove past before I could see it land.
1727,8/29/20 20:59,New Braunfels,TX,Light,Moving light thought to be a star at first
1728,8/29/20 20:50,Jackson,MI,Disk,Multiple balls of fire moving twice as fast as planes in a triangular pattern.  Two were not lit and hovered and we're moving slower.
1729,8/29/20 20:50,Oshawa (Canada),ON,Unknown,2 people saw pulsating small craft for 30-40 seconds
1730,8/29/20 20:00,East Berlin,PA,Light,we saw a bright light looking SE.  It did not move.  It appeared to be stationary. We watched it for about 30 minutes.  We figured it was a satellite which we were confused since it was a new location for one.  This evening we looked and there was no satellite.
1731,8/29/20 19:46,North Palm Beach,FL,Fireball,4 fireballs over night sky!
1732,8/29/20 18:40,Hamilton (Canada),ON,Unknown,Bright white object that disappeared twice or was 2 objects
1733,8/29/20 18:30,Payson,IL,<br/>,MADAR Node 97
1734,8/29/20 18:30,Payson,IL,Light,"Just a few deg S of the sun, which was sitting on the horizon and at about 30 degrees angle above the horizon,"
1735,8/29/20 18:15,Orangeville,ON,Disk,"Strange, moving bright light, spotted in sky north of Orangeville, Ontario"
1736,8/29/20 18:00,Maple Hts,OH,Light,Flying objects non like I have ever seen before
1737,8/29/20 17:46,Grand Junction,CO,<br/>,MADAR Node 75
1738,8/29/20 17:00,New York City (Brooklyn),NY,Disk,2 silver disc turning orange every 10 sec while flying over Coney Island beach.
1739,8/29/20 15:30,Austin,TX,Sphere,yellow orange possibly transparent sphere of light
1740,8/29/20 08:30,Welland (Canada),ON,Formation,"I was out to get pizza from Little Caesars and I noticed three lights in a triangle formation over Niagara falls Ontario. I live in Welland west of Niagara falls Ontario, Canada. The lights were flying North West towards the Moon disappearing and then reappearing Southeast.they would slowly drift towards the moon disappear then reappear Southeast in the sky and then drift back towards the moon the lights reappeared about five times and every time they would fly north west towards the Moon."
1741,8/29/20 06:12,Youngstown,OH,<br/>,MADAR Node 73
1742,8/29/20 03:15,Mesa,AZ,Oval,"Sitting on my balcony looking into the NE sky I saw what appeared to be a shooting star, with no contrail, it was far off, but traveling 10x faster than the planes I normally see.Its behavior was steady at a 15 degree angle going up straight line and about an inch b4 Mars the light shut off and dissapeared only lasting a few seconds"
1743,8/29/20 03:00,Westerly,RI,Other,Star Shaped Fast-Flying Object.
1744,8/28/20 22:00,Choctaw,OK,Light,bright light over eastern choctaw oklahoma thought it might of been just a radio tower cause it had a slight red color to  it cause wasn't moving.  I stepped away to tell my wife and was back within 2 min and no such light there.  I had been there at this spot tons of times and had never seen this light.  Then it disappears just have no explanation to what it was.
1745,8/28/20 20:45,Eagle Mountain,UT,Triangle,Triangles over Eagle Mountain Utah
1746,8/28/20 20:30,Dandridge,TN,Circle,White orbs appeared beyond trees nne an moved south across the lake.  There were between 10-20 and seemed to move in a formation that seemed fast and slow.  Could see the going orbs for 3-5 minutes.  Rain was falling moderately.
1747,8/28/20 20:28,Pittsburg,MO,Disk,"On August 28, 2020 approx. 20:48. A group of 5 was looking in the sky to watch a hot air balloon take off. While watching this we happened to see a bright blue light play in the sky then shoot off. Lasted a total maybe 2 to 3 seconds."
