,datetime,city,state,shape,comment
1430,3/17/20 10:00,Howell,NJ,Circle,"It was very bright in the sky, far away I saw what I thought to be helicopter under the object , lights were green on both sides and changed to red.  i took video and sore the object spinning,  it was gone ten minutes later."
1431,3/16/20 23:45,Akron,OH,Other,Green flourescent Square with black center descended quickly in the sky.
1432,3/16/20 22:00,Grand Canyon Village,AZ,Changing,Grand canyon object changing light formations over Supai.
1433,3/16/20 20:00,Spring Hill,FL,Light,"Myself and a buddy were outside admiring the brightness of Venus when a white light came From the South side.  The light was as bright as Venus and quickly got brighter.  Shortly after noticing, it dimmed a little and quickly turned East and vanished between stars in a diamond shape.  There were no traces left behind."
1434,3/16/20 19:35,Milton Keynes (UK/England),<br/>,Light,Trail of lights over Milton Keynes
1435,3/16/20 19:30,Vernon (Canada),BC,Light,"I looked up in the sky around 730pm and noticed a fast light heading east.  I saw another heading the same direction 2 seconds after, my eye went to the origin of these lights and I saw another one come out of the sky like through a door.  This continued as me and my wife and granddaughter watched."
1436,3/16/20 17:42,Lake Oswego,OR,Triangle,"I drive for work, was out on a delivery, thought the scenery was beautiful so I snapped a few photos. The very last one I had taken was accidental and I realized there was something different about it, something that had appeared in the sky.  When I looked up it was clear as day, three white circular lights... I thought maybe I was not seeing correctly,  and when I looked to take another photo it was gone."
1437,3/16/20 14:13,Mountlake Terrace,WA,<br/>,MADAR Node 100
1438,3/16/20 09:05,Victoria (Canada),BC,Light,"Flash of light, steady stream of bright lights over Victoria . There were 60-70 crafts. Bright White line."
1439,3/16/20 06:00,Bellingham,WA,Unknown,"Flying objects flying east of Bellingham WA at 6AM this morning.I thought they was satellite's but there was to many flying objects going.  I looked West and saw that the object where still coming.  This lasted for a half hour straight, all where going the same way heading East if Bellingham WA.  The objects where too high for me to see shape and size.  I though I saw a satellite at first but I realised  that there was to many going over head and they just kept coming"
1440,3/16/20 03:42,Missoula,MT,Changing,"Amber triangles over Missoula, MT"
1441,3/16/20 00:02,Glassboro,NJ,Light,3 lights moving in sky over Route 322
1442,3/15/20 23:30,Toquerville,UT,Light,"Family of 5 watching a movie.  I noticed am object appearing on the horizon due southeast of our home.  We live in an open area with a several large windows facing east.  The body of light was an orange glow with what appeared to be green, blue, and red flashes around or within.  The object didn't move in unison with other stars and did not move as the satellites we frequently see.  The lights were very vivid and appeared closer than any other star in proximity to the object.  After a short cloud bank covered our view for about 4 minutes, it was gone.  The rest of the night sky was still exactly as before."
1443,3/15/20 23:20,"Colemore (Village of), Hampshire (UK/England)",<br/>,Light,long line of very mysterious looking lights seen on the ground in isolated farmland/countryside in rural location late at night
1444,3/15/20 22:20,Brunswick/Knoxville,MD,Light,White light over Potomac river
1445,3/15/20 22:05,Peekskill,NY,Chevron,At night in sky I saw black triangular v shape object with 3 dim lights on each side gliding for about 30 secs b4 it darted away
1446,3/15/20 22:00,Mohnton,PA,Triangle,"very bright white large triangle shaped object low in the sky.  Green light on bottom left and top turning orange. Aafter two hours, it got smaller then disappeared.  Took picture, but difficult to see"
1447,3/15/20 21:30,Burnaby (Canada),BC,Formation,"This evening my husband took our dogs out side in our back yard facing north towards the mountains . He looked up straight ahead and saw what appeared to be a satellite moving in the sky ( which he has seen many times ) . But what caught his attention was behind that satellite there was another satellite looking object .  They kept coming and coming one after the other it was  basically a streak of lights but nonstop coming from west to east with a moderate distant between then .  And all disappearing at the same place in the sky , the teapot formation ( not orions belt ) but on the opposite side of the sky which is north east from where we are."
1448,3/15/20 21:25,Morley,MI,Cone,"My son and I were standing out back when he noticed 2 parallel satellites, then we noticed a third and fourth in a square shape, then a fifth out in front, then following that grouping were an additional 15-20 ""satellites"" coming from the West in a single file line spaced out quite a distance between.  The whole succession followed the same path to the northeast across Michigan"
1449,3/15/20 21:15,Lake Cowichan (Canada),BC,Sphere,"Belt of satellite-like stars 100-ish, two moved perpendicular to belt.  Lasted 10-15 mins."
1450,3/15/20 21:05,Chesaning,MI,Triangle,Purple plasma light and triangular craft
1451,3/15/20 21:00,Fond du Lac,WI,Sphere,I saw all 19 craft travel from the west in a half circle to the north. All craft were in a single line except a few were side by side. Traveled west to the north in a half circle pattern through the sky. I saw 1 and thought satellite but then they kept coming counting 19 in total. No noise and moved fairly fast. I’m in complete disbelief of what I saw and hope that there were other sightings to validate mine and hopefully an explanation.
1452,3/15/20 21:00,Bath,MI,Light,sting of lights equal distance going west to east.
1453,3/15/20 21:00,Greene,ME,Light,A series of lights appeared hovering in close proximity to the north star. The lights would travel west to east one at at time. Then several of them formed a line traveling in the same trajectory and would disappear half way across the horizon. After several of the lights passed in this manner a group of four passed in the same way in a square that slowly changed shape then disappeared.
1454,3/15/20 21:00,Port Townsend,WA,Light,"Long line of lights all equal distance apart.  Travelled in easterly direction.   White lights,  no blinking,  no sound.  A jet appeared to approach them from the north,  flew through their path and quickly disappeared into thin air."
1455,3/15/20 20:20,Cedar lake,IN,Light,I was throwing garbage away.  I always look up at the sky when I seen multiple lights fallowing each other in a straight line. They disappeared into space.
1456,3/15/20 20:20,Milwaukee,WI,Unknown,Star like points of light evenly spaced apparently at very high altitude traveling at considerable speed all along the same course towards the East North East. Looked like possible satellites or very high flying aircraft. They were seen a few degrees to the right of the planet Venus visible in the West and were considerably dimmer than the bright planet in the night sky.
1457,3/15/20 20:13,Cisco,TX,Circle,Moving light above the tree line.
1458,3/15/20 20:00,Paramount,CA,Fireball,"UFO sighting near Paramount, California"
1459,3/15/20 19:35,Milwaukee,WI,Circle,Large bright light in the western sky
1460,3/15/20 19:10,Houston,TX,Rectangle,Spinning rectangular object traveling at a high velocity in South Texas.
1461,3/15/20 19:00,Florence,MT,Light,It had followed us for 40 mins. We were on a drive from missoula mt to florence mt. It was slightly dark our so it looked like a light. It followed us till we got home. Right when we got home it blinked twice and completely vanished right in front of our eyes. Im terrified because it knows where we live now. It was about as.  It was about as high as a plane would fly.there was only one object.  It would get dim and then with in a second it would be super bright again.
1462,3/15/20 19:00,Florence,MT,Light,It had followed us for 40 mins. We were on a drive from missoula mt to florence mt. It was slightly dark our so it looked like a light. It followed us till we got home. Right when we got home it blinked twice and completely vanished right in front of our eyes. Im terrified because it knows where we live now. It was about as. It was about as high as a plane would fly  .there was only one object.  It would get dim and then with in a second it would be super bright again.
1463,3/15/20 18:17,Kansas City,MO,Rectangle,"looking southbound on I-435, Trapezoid shaped, no lights at all. It was moving fast from left to right."
1464,3/15/20 09:55,River Edge,NJ,Unknown,"An object was spotted in the Northeast direction from Bergen County, NJ for over 20 minutes around 10pm.  It mainly hovered in the same spot, at an altitude higher than local airplane flight paths but much lower than the stars.  Sometimes it abruptly shifted in a back and forth horizontal motion, along with up and down.  It was bright and had red, amber and green lights circulating sequentially around it."
1465,3/15/20 05:23,Vilano Beach,FL,Rectangle,"Extremely large, white, rectangular object disappears over ocean"
1466,3/15/20 04:25,Valley City,ND,<br/>,MADAR Node 93
1467,3/15/20 01:00,Itmann,WV,Teardrop,Craft was bright yet dim in color. The whole craft was one big light. With no illumination.
1468,3/15/20 01:00,Calgary (Canada),AB,Formation,"In Calgary's north east skys from midnight till About 5am anywhere between 3 and 6 craft can be seen,  undulating,  shaking Irracticly,  and usually in formation of a consolation or triangle to mask their presence,  green,  red,  white can clearly be seen.  Possibly cigar shape as well.  If they are who I was told they are,  I belive they are from Orion's belt.  Identical to us and positioned at that coordanate to monitor  earth progress,  as well...........  An alie,  protecting earth positioned there permanently to apprehend,  or intercept other races..........  ""interested "" in earth."
1469,3/14/20 23:50,Benbrook,TX,Rectangle,"Cube shaped object silently glides over my neighborhood in Benbrook, Tx"
1470,3/14/20 23:40,Great Falls,MT,Light,Mysterious light in the sky looked like something was shot off or fired off still on going even after 11 mintues 3 lights fast moving moving side to side like its hovering
1471,3/14/20 23:30,Unity,WI,Other,The sky was clear as I observed a white &quot;star-like&quot; object in the western sky around 23:30 hrs moving west to east at a slow
1472,3/14/20 23:00,Beaver Falls,PA,Sphere,Very bright circle star like object
1473,3/14/20 22:30,Qualicum Beach (Canada),BC,Triangle,"Huge Mother Ship like UFO , tringular shape, transparent/see-through, manifesting after a very weird shoothing star across the sky."
1474,3/14/20 22:00,Medilia,MN,Light,White lights moving fast over medilia minnesota
1475,3/14/20 21:50,Minneapolis,MN,Light,"We saw what looked like a star moving slowly across the sky for about 10 seconds.  We thought maybe it  was a satellite.  Then it faded out after about 10 seconds.  Then as soon as it faded out another one became visible from the exact same starting point, and proceeded to do the exact same thing.over 24 seperate lights moving across the sky in toral"
1476,3/14/20 21:40,St. Paul,MN,Other,white dots
1477,3/14/20 21:40,St. Paul,MN,Formation,formation white lights
1478,3/14/20 20:00,Lakewood,CO,Light,"Series of lights (not a group, but travalling the same path) moving West to East"
1479,3/14/20 19:40,Indore City (India),<br/>,<br/>,Bright spot criss crossing each other and followed by 2 sightings
1480,3/14/20 15:00,Newport News,VA,Cylinder,"I walked out of my husbands home office door, into our backyard. I looked up and saw a very shiny chrome colored cylinder shaped object, maybe as long as an 18 wheeler, a couple hundred feet above the trees, it was a sunny clear day."
1481,3/14/20 14:00,East Chicago,IN,Cylinder,This object was seen headed North from the southern tip of lake Michigan in the city of east chicago indiana.It was about 2:00 p.m. central time when I sotted it heading straight north while I was on the beach with my friends.  It looked like a black bullet.  This was observed on a bright but semi cloudy day but this object was very visable and distinct  .I have also witness with a friend some orange lit object three on each side in a wing formation near gary airport close to the first sighting.  that was in around feb. 2012.  That was seen at night.
1482,3/14/20 11:48,Homer Glen,IL,Other,"Black object very high above Homer Glen, IL, balloon shaped very high and slow moving"
1483,3/14/20 05:30,Kihei,HI,Circle,"At around 530 in the morning, my fiance and I were sitting in bed talking about the night."
1484,3/14/20 02:00,Bayville,NJ,Light,Elongated light with aurora beams going downwards to bay an jutting side to side very quickly
1485,3/14/20 00:40,Latrobe,PA,Circle,"Driving home with my wife when we both saw  a white circle appear moving quickly across the sky in front of us.  It was definitely high in the atmosphere.  Same color/shape as a satellite, but very large compared to any I have seen before, including the ISS.  It was too slow to be a shooting star but too fast to be a satellite.  Object then stopped abruptly and ""hovered"" in place for roughly 5-7 seconds before blinking then rapidly accelerating away.  About 3 seconds after it disappeared an aircraft flew the same exact route as the light as if it was following it."
1486,3/14/20 00:28,Hale,MI,Formation,"2 or 3 star like objects in night sky, but not stars or satellites.  Kept moving back and forth/up and down"
1487,3/13/20 23:00,Rex,GA,Sphere,My brother and I were standing in front of the house at 9:45 pm. we looked up and saw bright white spheres flying across the sky at a high rate of speed there were ten of them equally separated approximately 500 miles apart. the sphere where all the same sizes flying the same speed. the sighting lasted 15 minutes.
1488,3/13/20 21:55,Portage des Sioux,MO,Cigar,Flat cigar shaped silent craft flys through sky.
1489,3/13/20 21:00,Grass Lake,MI,Light,8-01 objects with red and white lights on crafts zig zagging and hovering with no sound.
1490,3/13/20 20:20,Winnemucca,NV,<br/>,((NUFORC Note:  Source provides no information.  PD))
1491,3/13/20 19:00,Coxsackie,NY,Light,Went outside on the porch to smoke a cigarette looked up into the sky. And there I saw a white flash. Too big for a shooting star.  Disappeared into the cloudy sky.  I do not do drugs nor a drinker.
1492,3/13/20 18:42,Lawrenceville,GA,<br/>,MADAR Node 120
1493,3/13/20 13:30,Roseburg,OR,Other,"All I saw was a reflective, curved surface that seemed that seemed to reflect the clouds and sky, like a mirrored curved surface.  Like a cloaked/invisible object that you can only see light reflecting off of it.  It wasn't moving.  It was just sitting in one spot.  I was driving for work so I didn't get out and record it.  It seemed to disappear and reappear over the 1 to 2 mins I did see it.  I wonder if anyone else saw it, because it was very eye catching and strange."
1494,3/13/20 04:19,Mt. Vernon,IN,<br/>,MADAR Node 119
1495,3/13/20 03:39,Otego (upstate NY),NY,Disk,weirdest thing i will ever see i did not see it land tho
1496,3/12/20 23:45,Mt. Juliet,TN,Cross,I saw a cross shaped aircraft with lights on it of various colors and it quickly vanished.
1497,3/12/20 23:30,Red Springs,NC,Fireball,Two Orange fire balls fly across the sky in Hoke County NC between the towns of Red Springs and Raeford
1498,3/12/20 22:40,Bakersfield,CA,Light,Strange twinkling lights very low on the horizon.
1499,3/12/20 22:00,Federal Way,WA,Diamond,Appears to be circular or almost diamond-shaped while looking through binoculars and very bright white light.  it has no navigational lights and has not moved for 30 minutes.  It is clearly not a star or a planet it is a bright light sitting in the night sky from Federal Way looking Eastward (sic.  Wesstward ??) toward Maury/Vashon island.
1500,3/12/20 21:00,Columbia,MO,Light,White light briefly seen around Orion's belt
1501,3/12/20 21:00,Gold Hill,OR,Light,"I was sitting out back looking at the sky, which is something I do regularly. I love looking at the night sky and I'm pretty good at spotting satellites and shooting stars, but tonight it was a bright light in the sky just above the mountain behind me hovering back and forth slowly. It looked to be spinning in circles because it got dimmer then brighter as it appeared to turn ."
1502,3/12/20 21:00,Council Grove,KS,Light,Flashing red and green lights hovering in the sky
1503,3/12/20 20:57,Eagle River,AK,Circle,Two bright flying objects flying above Eagle River
1504,3/12/20 20:35,El Cajon,CA,Cylinder,Amber craft rises and shoots north.
1505,3/12/20 20:11,Springfield,IL,<br/>,MADAR Node 120
1506,3/12/20 20:08,Rockaway Beach,OR,Light,fast but steady moving light across the horizon perpendicular not up or down
1507,3/12/20 19:20,Indore City (India),<br/>,Circle,I get what I want?
1508,3/12/20 16:43,New Iberia,LA,Formation,"Almost invisible, completely silent, and able to fly from one pole to the other at incredible speed."
1509,3/12/20 12:45,Boston,MA,Changing,One was a solid object that hummered very slowley shaped like a cirle With a grenn orb close by it ~ The object changed diffrent colors red ~ purple ~ like golden color too not all at once as it was picking up speed What botherd me was It Loom like a foggy mist being sparyed from both sides Ihave it on video clear as day and still wondering what the heck that foggy looking mist spray was ~ ITS Not the first time seen a craft Living in Nh ~ Seen One as well ~ That thing moved from slow to fast in a ziltch of asecond like a deep hubber noise ~ Isee orbs all the time Each color has a meaning ~ Green is for protection Purple for Royalty Black for rightouse ~ sorry for carring on Who knows maybe spreading that Diese threw the air that night ??? march 12 2020 ~ 7:45 pm  Check to see What oither reports where made on that date if any ~¥¥
1510,3/12/20 09:30,Kennewick,WA,Other,We saw on Wed March 11 at 9:45 pm in Kennewick a group of red lights heading east in the sky.. at first we thought that's  weird planes flying at night...there was no sound....when we focused our eyes it looked like a huge Hexagonal shape going slowly.  It was huge.  I ran out outside and it lit up the lower part of the sky and was gone.  
1511,3/12/20 09:00,Cottonwood Heights,UT,Light,Multiple unidentified objects in the sky.
1512,3/12/20 06:00,Lebanon,OH,Light,"Two objects that were green, then red, then green hovering and moving at high rate of speed at times for over an hour."
1513,3/12/20 04:45,Bexhill-On-Sea (UK/England),<br/>,Light,Loads of stars going across the night sky.
1514,3/12/20 01:00,Lyons,OR,Circle,"My boyfriend was driving me home from the movies around 1am, we decided to go the back way home through Lyons, Oregon, when I saw a bright light above us.  It was keeping up with us around all the corners and I could physically see it moving up and down, and side to side.  This object followed us all the way to my house in gates, about 15 minutes from Lyons where it first started following. my boyfriend dropped me off and drove home, the object continued to sit outside my house for hours.  I have video footage of the circle light shooting across the sky, moving up and down and disappearing and reappearing, it looks like a light in the sky that burns out and then lights up again."
1515,3/12/20 00:00,Boone,NC,Disk,lots osf siteings and no one to talk to
1516,3/11/20 23:00,Boise,ID,Light,A light dancing with the stars going One Direction stopping literally turned the other direction stop turn the other direction all on a
1517,3/11/20 23:00,Frankfort,KY,Sphere,"I saw a black sphere in the night sky.  Before, and during lights behind the clouds that really didn't seem to move so I thought ok it's the moon but it was 3 different distinct light's. I watched them disappear in a swirl kinda like pattern in front of me m I look and the sphere is gone as well.  I honestly videoed it but there have been several I've taken over the last few days that are just gone. I wanted to watch that.  Then last night I noticed a light on the night sky.  No sphere but the light seemed foreign.  I want to say maybe a spot light but after my experience the night before I don't know.  I've been having something torment me. I dunno what's going on all the sudden but all I know is a saw a black mass in our backyard. 2 days later I'm throwing up and mysteriously fall in the bathroom.  I lost some time there but I have a concussion."
1518,3/11/20 22:16,Olympia,WA,Circle,Brilliant bright light to to the west of my house just above the horizon moving erratically
1519,3/11/20 22:00,Las Vegas,NV,Light,Unidentified light object over las vegasí
1520,3/11/20 22:00,Lady Lake,FL,Light,Ball of light flying vertical and disappeared
1521,3/11/20 21:13,Olathe,KS,Chevron,Chevron with no lights
1522,3/11/20 21:00,Smyrna,GA,Sphere,gold sphere with rays of light on South Cobb dr.
1523,3/11/20 07:00,Las Vegas,NV,Changing,Shape shifting object floats over East Las Vegas.
1524,3/11/20 04:55,Atlantic City,NJ,Formation,20 or more lights making formation above ocean and hotel roofs.  Lasted from 40 to 60 minutes
1525,3/10/20 22:00,Hobart,OK,Formation,Lights moving over Hobart look like shooting stars or satellite
1526,3/10/20 21:10,West Helena,AR,Other,UFO Chase with my Shar Pei “NOVA”
1527,3/10/20 21:10,West Helena,AR,Other,UFO Chase with my Shar Pei “NOVA”
1528,3/10/20 20:00,Portland,OR,Disk,Portland police officer injured in collision with U.F.O..
1529,3/10/20 19:30,Northwestern Ontario (Canada),ON,Other,"730pm  from west to east  a  row of lights  in the sky , none of them were blinking  all in a straight line  one after another .  15 to 20 mins   had to be at least 60 to 100 lights in the sky  . Filled the sky from the west to the big dipper , maybe them starlink satellites  no sound  ."
1530,3/10/20 19:00,Sheboygan,WI,Formation,Light formation
1531,3/10/20 18:10,Orem,UT,Rectangle,"Driving into Timpanogas Trailer Park, and all of the sudden I saw 4 main white focal points creating a Rectangle pirimeter around dark space.  Then all the sudden I saw a doorish shape ""materialize"" out of redish Amber little dots in the middle of the dark space.  Then it went out of view."
1532,3/10/20 17:29,Chandler,OK,Circle,Small slow white ufo
1533,3/10/20 08:54,Santa Fe,NM,<br/>,MADAR Node 78
1534,3/10/20 08:45,Lawrenceville,GA,Unknown,Stationery Rumbling in Sky for 10 minutes.  Not a plane or helicopter.
1535,3/10/20 06:40,Isle of Man (UK/England),<br/>,Other,Bright star looking object size of basketball moves across hill/field dissappers in copse of trees
1536,3/10/20,Commerce,GA,Sphere,Giant white light sphere seen hovering for 45 min
1537,3/9/20 23:37,Aliquippa,PA,<br/>,MADAR Node  68
1538,3/9/20 23:25,Kennett Square,PA,Sphere,At approx. 11:25 pm witnessed large ball of light rotating as it seemed above the trees at a distance of about a mile I seen it from my apt window facing south toward Delaware It had no path of movement of any kind except of what appeared to be rotation it had a dark ring around it that gave the appearance of it spinning watched it till it faded out of sight
1539,3/9/20 21:09,Glendale,AZ,Flash,"Approximately at nine o'clock pm, we were travelling east on Oraibi and saw a two blinking, white lights side by side.  My mom and I pulled over and I began to record the event. Another couple of blinking lights came from the south at the same time another blinking light came from the east, they then synchronized and continued to travel west, following the first two lights.  We watched them until they were out of sight."
1540,3/9/20 20:45,Hat Creek,CA,Triangle,"On March 9, 2020, at approx 8:45 PM I was traveling on California Hwy 89 near Hat Creek CA when I observed a bright light in the sky to my West, it was much brighter than anything else in the sky and it intrigue me as to what it may have been so I attempted to record a video of it using my Samsung Galaxy S9 Cell Phone."
1541,3/9/20 20:10,Detroit Lakes,MN,Circle,"When looking at sirus as it was the brightest star in the sky, I noticed one after another, a hand span behind each other in a staight line.  My friend from Brainerd called me and was seeing the same thing many miles away.  Another friend saw it at the same time in Indiana! A literal ring around the mid west!"
1542,3/9/20 20:04,Glendale,AZ,Flash,"Flashing white lights, aligning them moving 2 side by side and following the other flashing line of lights."
1543,3/9/20 20:00,Ellington,CT,Oval,Driving on West Road saw a stationary craft in the sky above me with at least 3 lights too close to me to be a plane and not moving.  It seemed like a sparkly thing was coming down slowly from it like a slow moving pin of light toward my car and i stopped my car and said to myself what is that? Got scared and wanted to keep moving...
1544,3/9/20 19:51,Wichita,ME,<br/>,MADAR Node 123
1545,3/9/20 19:15,Martinsville,NJ,Light,Bright light above the southwest horizon like a star but too low to be a star. Hovering but occassionally moving in an erratic way from side to side yet remaining in the same general location. Didn't seem to be making any noise.
1546,3/9/20 18:55,Chennai,IN,Circle,"When the event occurs Am back from office break to floor, as usual i look up on sky to seen brighter of moon as it was a super moon. Suddenly a star shape object passes very fastly on sky, when am looking it crosses Orion star cluster and keep on moving, I never seen an object moving that fast on sky, I knew it's not a flight or some other man made machine,because object moves very fast just mind blowing. Am sure with in a minute it would has crossed more than 150kms. I do no what is the object is. It's circle in shape and looks as brighter as star."
1547,3/9/20 17:10,Cambridge,OH,<br/>,MADAR Node 137
1548,3/9/20 16:33,Watsonville,CA,<br/>,MADAR Node 105
1549,3/9/20 10:47,Jericho,VT,Circle,"My girlfriend and I saw a ball of bright light making some impossible maneuvers for at least 5 min,looked away for 1 sec and it’s gone."
1550,3/9/20 06:40,Issaquah,WA,Light,Slow moving white light going over.my building
1551,3/9/20 01:35,North Augusta,SC,Light,"Far-off light zigzags rapidly over the treeline, multiplies into up to six lights"
1552,3/9/20 01:30,Wilmington,NC,Light,"Sighted one bright low-flying light slowly glide up and abruptly stop. originally guessed it might have been a helicopter or osprey out of lejeune or new river but there was no noise and the flight pattern was too tight and in my opinion, impossible for conventional aircraft. Not long after it stopped and began to hover, a second smaller light appeared to almost morph out of the bottom of the craft almost like a bead of liquid dripping off.  The second object rotated around the larger original object several times while the original object pulsates with light, then (almost as if it were called back) the second object quickly emerged back with the original and the object took off in the opposite direction on a linear horizontal flight path.  Again there was never any noise and these objects were in my opinion within a half a mile of where I was as it was visible to me in my perspective."
1553,3/9/20 01:00,Paris,KY,Circle,Circular shape lights all around.
1554,3/8/20 23:57,Palm Harbor,FL,Sphere,Looked out my third-floor balcony to see a large round orange light slowly moving east.  It continued east and then vanished.
1555,3/8/20 23:24,Kastl (Germany),<br/>,Unknown,Bright lights over Germany
1556,3/8/20 23:00,New York City,PA,Circle,Disappearing dot of light
1557,3/8/20 23:00,Rochester,NY,Diamond,"Me and my friends were chilling outside in our front yard at night time around 23:00 hours.  As we looked up at the sky, we seen a triangular shaped object flying in the sky just off route 104.  We were in the town of Ontario, NY.  The unknown object then did a circular turn and changed lights and speed.  We were all shocked and nervous when we saw this.  We didn't know who to call.  The object then projected a beam of white light and then it vanished.  We waited outside longer to see if it would reappear and it did.  This time it was two of them."
1558,3/8/20 21:00,Niles,OH,Light,Saw 4 lights looked like dim stars.  All in a line spaced evenly apart too high to be airplanes no typical flashing lights associated with airplanes.  Traveling fast from west to east and disappearing as they came overhead.  All following in line disappearing each at the same point.
1559,3/8/20 21:00,Charlotte,NC,<br/>,"Double or triple bright lights, not moving, just side by side/ clustered for several minutes"
1560,3/8/20 20:00,Lancaster,PA,Sphere,Red/Orange Orbs Observed in Cabbage Hill
1561,3/8/20 20:00,Solon,ME,Changing,Red on Horizon propels itself forward white flash and disappears.  High elevation when seen from my computer.Did it Land?
1562,3/8/20 19:45,Los Angeles,CA,Fireball,"Four orange/yellow fireballs were seen off in the distance as planes were descending nearby.  Slowly, 2 of them faded out like a shooting star.  Then a new fireball appeared. And the remainder left eventually faded out in the same way."
1563,3/8/20 19:00,Parrottsville,TN,Light,My son came and got me said wow look at this we went out and it look like a planer something wrecking and then so I get stopped went sideways and you could see it for a few more minutes and it was going but then there was another one he got only a few seconds video in all honesty I don't believe in that but I did tonight I really thought of the movie Independence day I know that sounds silly I'm a 42 year old woman I'm not pranking but it was so cool it was the weirdest thing I've ever seen the way it moved and then disappeared
1564,3/8/20 18:41,Rochester,MI,Teardrop,Unusual aircraft captured by video
1565,3/8/20 18:31,Valley City,ND,<br/>,MADAR Node  93
1566,3/8/20 15:46,Thoubal (India),<br/>,Triangle,A black kite like object hovered above me and disappeared within some seconds.
1567,3/8/20 15:30,Oxnard,CA,Changing,Morphing UFO from airplane/tic tac shape to suspended triangular shape over ocean using electromagnetic waves
1568,3/8/20 10:59,Woodbine,GA,<br/>,MADAR Node 154
1569,3/8/20 09:45,Canton,MI,Triangle,TRIANGLE SHAPE HOVER SLOW
1570,3/8/20 08:23,Littlerock,CA,<br/>,MADAR Node  56
1571,3/8/20 06:15,Corpus Christi,TX,Formation,32 obects over the south Texas sky.
1572,3/8/20 05:31,Aliquippa,PA,<br/>,MADAR Node  68
1573,3/8/20 05:00,London (UK/England),<br/>,<br/>,"Seen moving 'stars' all moving in the same direction, similar speed, same path across the sky."
1574,3/8/20 04:47,Valley City,ND,<br/>,MADAR Node 93
1575,3/8/20 02:45,Medford,OR,Changing,"A black object emitting a blue light was seen.  It was roundish but changed shape.  It flew above and below the clouds and circled the area.  It might be a drone however it flew high above the clouds and disappeared going north from Medford, Or."
1576,3/8/20 00:00,Fort Lauderdale,FL,Rectangle,"Huge ship splits in 2,,, FT LAUDERDALE"
1577,3/7/20 22:50,East Hartford,CT,Other,"Saw a very bright light in the sky which then faded and revealed the shape of  the craft. It looked similar to a helicopter and was extremely low, but it definitely was not a helicopter and didn’t have propellers. It seemed like it noticed us watching it and after being slow, it went away very fast at least a few miles away. Rolled down the car windows and it made a faint humming sound."
1578,3/7/20 21:47,Woodbine,GA,<br/>,MADAR Node 154
1579,3/7/20 21:30,Sanbornton,NH,Light,Flickering light hovering over tree line
1580,3/7/20 21:00,Carmichael,CA,Circle,Unknown flying craft circle in shape and dark grey ship approx. 40’ in diameter.
1581,3/7/20 20:47,Woodbine,GA,<br/>,MADAR Node 154
1582,3/7/20 20:45,St. Johns,MI,Light,"6 lights in the sky, 5 white and the 6th pulsed red and white, St. Johns, MI"
1583,3/7/20 20:30,Fargo,ND,Light,Multiple lights flying across the night sky.
1584,3/7/20 20:15,Moon Township,PA,Changing,Large blue light emmiting orb that split into severle smaller ones
1585,3/7/20 20:00,St. Cloud,MN,Light,Moving lights in Minnesota sky disappearing into what appeared to be a trail of smoke.
1586,3/7/20 20:00,St. Cloud,MN,Unknown,10 aircraft in evenly spaced linear formation.
1587,3/7/20 20:00,Sauk Rapids,MN,Light,"I saw about 30 satellites moving in single file, straight line trajectory, constant speed, spaced evenly apart"
1588,3/7/20 20:00,Madison,OH,Formation,11 lights traveling in a straight line very high up perfect spacing and speed in a single file.
1589,3/7/20 19:45,Cheboygan,MI,Light,Lights on parade
1590,3/7/20 19:45,Clarendon,NY,Formation,I looked up into sky after returning home late from work and looked up into the sky. I saw a long formation of craft sequentially appearing equally spaced in a straight line appearing at like 70 degrees and disappearing at 85 degrees. I don't know how long this was going on before I noticed it.
1591,3/7/20 19:40,Poynette,WI,Light,Multiple lights traveling in a straight line.
1592,3/7/20 19:35,Butler,PA,Light,Its a clear night i seen 9 lights moving in a straight line same distance apart and same speed
1593,3/7/20 19:30,Columbus,OH,Light,"40-50 solid lights going from West to east at equal intervals for about 10 min from when I noticed them. Then they disappeared. They were not easy to spot, they seemed really far no sound."
1594,3/7/20 19:30,La Grange,KY,Light,"Numerous balls of white, and some red lights slowly moving in and around other and other stationary lights."
1595,3/7/20 19:30,Fremont,OH,Light,10 very high white lights in a single file formation 8 to 10 degrees apart.
1596,3/7/20 19:30,Delaware,OH,Formation,At 7:30pm I was in my back yard and looked up at the stars as I often do.  I noticed what I thought was the ISS.  So I checked my ISS tracker app.  The ISS was over Asia at that time. So I looked up again and saw two more.  They were traveling from west to northeast across the night sky.  There was a total of 3.  They were white in my binoculars.  They were moving at a constant speed and all three were equidistant from one another. They did not blink or pulse and had no green or red lights.  Why would three satellites travel in formation?  This is odd to me.
1597,3/7/20 19:30,Powell,OH,Light,A line of at least 7 points of light moving from southwest to northeast over Ohio 1930 hrs 3-7-2020
1598,3/7/20 19:30,Huber Heights,OH,Unknown,"11-12 Fast Flying Objects over Dayton, Ohio Suburb"
1599,3/7/20 19:02,Summerset,SD,Formation,25-30 white lights flying in a straight line equally spaced apart.
1600,3/7/20 19:00,Glenview,IL,Cross,"20+ drones, same make and model, night flying in a staggered loop with no definite point of origin."
1601,3/7/20 19:00,Clinton Township,MI,Light,AN EVENING THAT CHANGED MY LIFE.
1602,3/7/20 18:57,Rochester,NY,Fireball,Look it like a fireball going up with an aura or flame outline but it was not moving
