,datetime,city,state,shape,comment
3604,7/17/19 21:30,Little Rock,AR,Light,Flying Giant Red Ball of Light.
3605,7/17/19 21:27,Apache,OK,Light,Thought it may have been a satellite  but idk had no flashing lights just looked like 1 or possibly  2 bright lights but it could have been sun reflected also but it traveled  from SE to NW and went out of site not super fast but fast enough to travel across a quarter of my visible  sky but I didn't  notice  till I was looking at what I think is the big dipper to the SE of here anyway it made no sound like an airplane would after passing so idk maybe they are flying space shuttles or something  it may be nothing  serious just seen it and asked my kiddo to come verify it didnt have flashing lights or make sounds
3606,7/17/19 16:30,Atlantic City??,NJ,Unknown,"On a flight back to Hartford, Connecticut, from Myrtle Beach, South Carolina, we started our initial descent towards Hartford, Connecticut, I believe this was over New Jersey.  I was filming a jet far off and a distance going left to right out of my window.  After I said the words the 15 minutes natal small white light appeared in the top right part of the video.  It hovered for a few seconds maybe 3 and then floated down in disappeared to the right. "
3607,7/17/19 09:30,Eufaula,OK,Circle,"One white circle traveling incredibly fast above Eufaula, Oklahoma.  "
3608,7/17/19 09:30,Alma,AR,Circle,"Moving north north west.  Low flying.  No noise, no blinking.  Round and bright."
3609,7/17/19 04:05,Coker,AL,Other,A bell-shaped orange craft over neighbors home.
3610,7/17/19 01:30,Keavy,KY,Circle,I was laying down for bed when I looked out my window and seen a bright light in the sky.  I at first thought my eyes were going cross when the light split into.  The two lights kind of danced a little bit and rejoined then dissipated.
3611,7/17/19 01:00,Spokane Valley,WA,Light,I saw a small bright white light at high altitude a bit to the Southeast moving slowly from Southeast to Northwest.
3612,7/16/19 22:45,La Verkin,UT,Light,"Constant bright white light appeared to be falling from the sky, went out before reaching horizon but 3 orange lights kept falling."
3613,7/16/19 21:40,Chicago,IL,Egg,"Bullet shaped object burning up falls towards Chicago, then changes directions and shoots away July 16 2019"
3614,7/16/19 21:00,Surprise,AZ,Formation,"Some time in the next week or so, 3 large groups of Unidentified Flying Objects will be visible in the sky.  Around 20:00 and 23:00 you will be able to see 3 groups of bright orange lights up and to the right of the moon.  These UFO's should be able to be seen in Arizona.  There will be a sudden drop in temperature and the wind will pick up."
3615,7/16/19 20:00,<br/>,CA,Light,Orange light being followed by jet aircraft.
3616,7/16/19 20:00,Farwell,MI,Oval,3 pill shaped crafts witnessed by 5 individuals in the early evening. Helicopters seen shortly after flying around until dark.
3617,7/16/19 03:30,Racine,WI,Light,Was out on my boat fishing salmon a Rama.  Looking out east over the lake a strange light was going back and forth traverseing 20 degrees of the sky in about 10 seconds.  No navigation lights were seen.
3618,7/16/19 00:17,Tracy,CA,Disk,Flashing circular object
3619,7/15/19 23:26,Minnetonka,MN,Disk,"6 lights in a perfect circle weren’t flying super fast at night, when all of a sudden the circle object launched into the sky."
3620,7/15/19 23:07,Sandy,UT,Disk,"We saw two stranger flying objects that we’re too big and high to be a drone, one had flashing lights that were rainbow colored."
3621,7/15/19 22:05,Anaheim,CA,Triangle,Objects form triangle shape over street in Anaheim
3622,7/15/19 21:20,Etobicoke,ON,Oval,Lights in Oval Formation over Etobicoke
3623,7/15/19 21:04,Pinon Hills,CA,Circle,There were aircraft chasing the object
3624,7/15/19 20:40,Stratford,CT,Changing,Dark object high in sky remained motionless.
3625,7/15/19 20:25,Piqua,OH,Rectangle,"An opening (hole, portal) in the fabric of space."
3626,7/15/19 17:35,Cortez (north of; on Hwy 145),CO,Disk,"UFO questionable on Highway 145 heading south to Cortez, Colorado San Juan mountain range"
3627,7/15/19 15:18,Cambridge,OH,<br/>,MADAR Node 137
3628,7/15/19 14:30,Ellsworth,WI,Oval,Tic tac ufo over Ellsworth Wisconsin
3629,7/15/19 03:30,Nantasket Beach,MA,Sphere,Sphere/orb objection flying straight with very steady speed
3630,7/15/19 01:15,South Kingstown,WA,Unknown,"While leaving a bar/restaurant situated on the beach in Matunuck, RI, driving back to my home 4 miles away, I encountered two craft in the sky.  One was stationary while kept coming closer to me as I stopped to observe.  The craft appeared as two separate lights, like identical headlights in the sky.  One set of lights was stationary while the other pair of lights moved in unison appearing to be one craft.  The lights were like car headlights except that they looked kind of like slanted unblinking lights.  The pair of lights closest to me came toward me in a gliding fashion. I waited then kept going thinking it would follow.  As I continued driving I lost sight of the pair of lights.  The night was clear with a full moon. I came back to my house which was about 3 miles from my first observance.  I didn't see them again.  The pair of lights were of one craft.  There were two craft.  Definitely UFO."
3631,7/15/19 01:00,South Kingstown,RI,Unknown,"Two sets of bright white lights low in the sky over farm fields in Matunuck Beach, RI"
3632,7/15/19 01:00,Salt Lake City,UT,Circle,HUGE SHIPS  AT LEAST 20 MILES IN DIAMETER SEEN IN THE SLC AREA FROM 1-330 AM AT LEAST FOR THE PAST  16 WEEKS NOW ABOUT 2-3 TIMES PER WEEK.
3633,7/15/19 00:45,Cranston,RI,Other,"Object appears, moves, and disappears."
3634,7/14/19 23:30,Aurora,IN,Circle,"At 23:30 on July 14th. I couldn’t sleep so I whent out onto the step landing to smoke it had rained and I could more stars than usual I was looking to the south west and saw a reddish orange ball appear on the horizon as it came closer I could see a lack band around it . There was only one what I thought was a cloud and this was right over my head, when the ball was about half way to the cloud another ball appears and then another and another til there were7 about then #1 interned the cloud .  I had been studying the cloud and could see vertical strips the full width of it the first ball flew into it and didn’t come.out the other balls were flying in A zigzag or staggered formation and other than 1 disappearing from.one side and appearing on the out side looked like they were touching and flew like that for about a min.  There was no sound nor exterior lights when the trailing edge of the last object interned the cloud the cloud balls and all disappeared quicker than you could blink your eye"
3635,7/14/19 23:10,Columbia,MO,Rectangle,UFO with opend bay doors on the bottom of it.
3636,7/14/19 22:30,Dundalk,MD,Light,A light in ther sky shot down then made a quick turn to the right in a backwards J shape.
3637,7/14/19 22:26,Monroe,GA,Cigar,It’s super bright and really fast
3638,7/14/19 22:20,Siesta Key,FL,Fireball,fiery orange ball off Florida coast
3639,7/14/19 21:25,Cincinnati,OH,Triangle,"Bright Orange Light from large Black Triangular Vehicle constant altitude, course and speed, no noise."
3640,7/14/19 21:20,Alpine,NJ,Circle,"On July 14, 2019, (Sunday), Eastern Standard Time,  about 9:20pm, I was driving along Hillside Avenue in the area of Alpine, NJ, in Bergen County.  The sky was dark since the sun had already set down."
3641,7/14/19 21:00,Woodbridge,CT,Fireball,"7 UFOs were seen in New Haven CT, July 14, 2019, at 9pm"
3642,7/14/19 19:45,Avon,OH,Cigar,"Silent cigar-shaped object flying over Avon, Ohio"
3643,7/14/19 17:30,Meadville,PA,Sphere,Shiny high velocity object following airliners performng extreme manuvers.
3644,7/14/19 14:00,Pittsburgh,PA,Disk,The UFO was going about 70 or more mph over a river. It was gone within a blink of an eye. It looked like a circle then a ring around it.
3645,7/14/19 14:00,Woodbury,MN,Chevron,"Just gotten on highway 94, looked to the left, and saw a very low flying small plane (very boxy and flat) which seemed to go in and out of focus almost fuzzy/pixelated, disappeared."
3646,7/14/19 03:30,Gladstone,MO,Unknown,"White light with red and blue blinking lights, seemed to stand still in sky 1 hour"
3647,7/14/19 01:30,Missoula,MT,Light,We just witnessed a blue light above the peak of the house.  Said light then began to fly East stop then West multiple times until disappearing into a very active lighting storm.  Waited for movement and nothing from the storm but over head a bright white light flew directly vertical of the cloud the cloud grew to about 3 times the size and disappeared.
3648,7/14/19 01:00,De Pere,WI,Other,Natural orange light in the sky with a part of an aircraft exposed
3649,7/14/19 01:00,Westbloomfield,MI,Light,"I was going to the store and looked up in the sky before getting in my car to see a single light, no blinking lights like on planes or helicopters, zoom past me overhead. I got in my car and followed it on my way to the store.  Had no sense of scale for how big or fast the object was moving.  It made zero sound, I tried hard to listen for helicopter blades but there were none, nor was there any sound from engines or turbulence.  The object made a quick bank to the right almost completely horizontally, and then back to the left before altering it's original course.  Why would a plane or helicopter change course and have no blinking lights and make no sound?  If I were a pilot i would go straight to my destination, not bank to the right, then the left, then alter my course, it makes no sense."
3650,7/14/19 00:54,Kalamazoo,MI,<br/>,Spinning lights 3 in a row and then a singular one following still spinning dogs barking wind blowing.
3651,7/14/19 00:00,Tynset (Norway),<br/>,<br/>,"Ufo observasjon  Jeg var ute og oppdaget en stjerne på himmelen.  Den såkalte «stjernen» begynte å bevege på seg og blinke i rødt, blått og grønt. Jeg satte meg ned og fulgte med på den, og tegnet bevegelsene den fulgte."
3652,7/13/19 23:20,St. Louis,MO,Light,I was looking up into the sky and seen a white light travel straight for around 10 sec and  and disappear
3653,7/13/19 23:00,Chapmanville,WV,Disk,Hello I’m from logan county west virginia.  The sighting occurred on july 13th of 2019.  It was a very pretty night out as my girlfriend and I Were outside just hangout on the swing. I was showing her the constellations and where they where located.  As I went to point out what I thought was the international space station we noticed a very fast moving object .As we are watching this object it zipped behind a mountain an we thought that was that. Well was I wrong next thing we know we hear like a firecracker wick burning sound and as quick as I could blink this craft what was a oval saucer with a rotating light underneath it is setting right in front of us about 100 Feet in the air.  As this craft shot in front of us it knocked the power our from everyone around us.  The whole 3 minutes it sat and what seemed like observing us we are looking in amazement knowing what we are witnessing is a UFO.  Well we hear the wick sound again then a super loud boom it takes off gliding like a well thrown paper airplane no other sound than the wick burning and loud boom did it ever make as it leaves the area we were in the power was ! restored in the instant it took off .  Well we are at the local Walmart about july 28th and a security guard who works there actually overheard us telling some friends about it and interrupted us and ask when this was we said about the beginning of the month she said  I bet that it was the same one that knock our power and backup generator out on july 13th annd I’m being completely honest the women had a picture of the exact craft we had seen the exact day we seen it plus the Walmart is only 3 miles away from where we were.  I’d like to speak vocally with someone ad I can describe it better in that way than writing it like this .  Thank you for your time.
3654,7/13/19 22:30,Newbury,MA,Light,"Sitting on the beach facing the ocean, slightly to my left I witnessed a bright white vertical, yet angled flash of light, I alerted my boyfriend and our two friends who also saw a second flash lower then the third flash was horizontal and followed by two more horizontal flashes and then slanted back upwards vertically two more times and then vanished."
3655,7/13/19 22:15,Tacoma,WA,Circle,Multiple Yellow orbs of light flying in formation from NW to SE.
3656,7/13/19 22:00,Roscommon,MI,Fireball,Fireballs spotted over Higgins Lake in same location as prior event.
3657,7/13/19 22:00,Spokane,WA,Light,Two satellite objects traveling at typical satellite speeds then taking an acute right angle at shooting star speed
3658,7/13/19 21:35,Madison,WI,Diamond,"4 red lights in a tight diamond shape, later to split into 2 sets of 4 Red lights in a diamond shape."
3659,7/13/19 21:20,Toms River,NJ,Circle,Slow moving orange glowing ball went across the sky and then suddenly disappeared.  Quite a few neighbors were outside and saw it too.  Strangest thing i've ever seen!  Lasted 5 minutes and it made the news here as my neighbor has a photo of it.
3660,7/13/19 21:00,Arlington,VT,Light,"Bright white,star- like,moving and stopping over Southwestern Vermont,changing course easily"
3661,7/13/19 21:00,Loveland,OH,Sphere,"After shopping at Branch hill Guinea Pike Kroger's, we left store to see three large sphere shaped objects with  pulsing red light.  They slowly hovered going away from each other.  One floated down to tree line behind Walgreens across the street and hovered in top of tree.  Noticed it was pretty large.  Easily man sized.  It was no longer blinking."
3662,7/13/19 14:45,Canton,OH,Rectangle,White rectangular object seen in NW clear sky
3663,7/13/19 12:45,Madison-Clinton,CT,Circle,"Driving in heavy slowed I95N traffic under blue sky noticed a continuing and developing area of 5 side by side circles of white cloudlike vapor.  increasing in numbers like a rectangle .at the front leading edge of this grid were 5 perfect illuminated, glossy white circle shapes appearing and disappeared at approx 3 second intervals leaving circular vapor area that added to the pattern left behind.  in stopped traffic I counted 35 occurrences and continuing in velocity appearances of the 5 objects.  there were cumulous clouds in the eastern sky but overhead was clear blue and low altitude approx 1500 ft and well under eastern cloud formation.surely someone photographed these definate objects and the residual pattern left behind."
3664,7/13/19 11:53,Pembroke,NH,<br/>,MADAR Node 110
3665,7/13/19 11:37,Mountlake Terrace,WA,<br/>,MADAR Node 100
3666,7/13/19 09:00,Livingston/Atwater (between),CA,Cylinder,Cylindrical objects in morning sky
3667,7/13/19 03:00,Logan,IA,Light,orb shaped light no noise 1000 ft in the air
3668,7/13/19 01:00,Centreville,VA,Light,"A dot in the night sky directly above, too large to be a star caught my attention and then it moved (fast), paused, and disappeared"
3669,7/12/19 23:45,Plano,TX,Circle,There was 1 circular object in the sky.  It was moving around going higher than lower.  This was at night.  I am near Love Field airport.  Planes are around frequently.  This stayed around too long to be a plane.
3670,7/12/19 23:00,Putnam,CT,Light,2 tiny objects moving in the sky
3671,7/12/19 22:41,Norwalk,NJ,<br/>,MADAR Node 145
3672,7/12/19 22:40,Mckeesport,PA,Light,"Red blinking light went straight up then West to South gets smaller and disappears, second light moves same as first but West to North."
3673,7/12/19 22:30,Boiling Springs,SC,Light,"My wife and I along with 2 neighbors were sitting at the pool talking between 10:00 and 11:00 pm on the night of 07/12/2019.  We saw 3 red lights hovering over our neighborhood.  They seemed to be just floating or hovering.  My neighbor, or former firefighter, was very startled and kept asking, ""What is that?""  I said, ""it looks like large Japanese lanterns or maybe drones.  He said, ""It's not drones"".  "
3674,7/12/19 22:00,Evansburg (Canada),AB,Light,Bright light moving through the stars.
3675,7/12/19 21:40,Minnetonka,MN,<br/>,Steak of light turns and splits into individual lights over southern Twin Cities
3676,7/12/19 20:25,Coeur d'Alene,ID,Oval,Oval craft seen passing in front of moon
3677,7/12/19 19:00,White Lake,MI,Rectangle,"Rectangular ufo that moved slowly but disappeared and re appeared miles away, just about 500 ft off the ground."
3678,7/12/19 12:45,Whitefish,MT,Circle,"We looked up and saw what we thought was a star or a planet then it took off and became a dim light, then nothing...."
3679,7/12/19 09:23,Bridgeport,CT,Triangle,Microsoft
3680,7/12/19 09:20,Redding,CA,Cylinder,"North Redding California  We saw a bright flashing white light, pulsing flashes -light on for approximately 1 second then off for 1 second, over and over."
3681,7/12/19 06:00,Sarasota,FL,Unknown,South bound on I75 towards Sarasota saw bright strobes in the clouds.  Started with one and 2 more showed up.  At first seem like an airplane strobes but was only one and the flashing was extremely fast.  No green or red strobes seen.  They dissapeared within a few minutes.
3682,7/12/19 03:30,Charlotte,NC,Other,Whooshing sound with 1-red and 3-white lights that went silent.
3683,7/12/19 03:27,Pembroke,NH,<br/>,MADAR Node 110
3684,7/12/19 02:00,Bozeman,MT,Light,White bright object zipping along at treetop height from a distance
3685,7/12/19 00:10,Boise,ID,<br/>,MADAR Node  116
3686,7/11/19 23:15,Bellingham,WA,Circle,"Pulsating orange craft seen overhead from outside my apartment in north Bellingham, near the airport.  In fact, it was in approximately the same place in the sky that I saw a similar craft in December of 2013, though this one appeared to be at a higher altitude (or was smaller).  It was alternately hovering, then moving very slowly to the north.  After about 2 minutes, it began to gradually fade in brightness, disappearing within another minute."
3687,7/11/19 22:40,Cedar Creek,TX,Other,"Sitting on my front porch a few minutes ago, we live near an airport and have many planes for over us but for some reason this moved and sounded different, it caught my eye and as it got closer it was 4 hexagon lights all spinning, 2 clear and 2 red."
3688,7/11/19 22:12,Crystal,MN,Light,"Satellite that very clearly wasn't a satellite, strange blue light transfer from a star to this light in the sky"
3689,7/11/19 22:10,San Bernardino,CA,Triangle,"Seen as I was driving on the freeway on my way home from a distance.  Once I got closer to it, it had a triangular shape with various white lights surrounding it.  It was in a still position hovering over a couple of hills.  It then disappeared after a couple of minutes."
3690,7/11/19 22:00,Bowling Green,KY,Other,Me and my girlfriend watched as we first seen a bright white line of lights move across the sky when we seen it again it had changed fiery orange then we spotted a second one the same orange in color lighted ...we watched for 20 mins as we walked then we looked and spotted a triangular huge hovering shape in the sky it was massive ... It stayed around about 30 mins itself
3691,7/11/19 21:50,"Union/North Powder/Baker CityHuntington, wildernes area",OR,Changing,"this bright orange object morphed, disappeared, and made erratic movement for a three hour period"
3692,7/11/19 21:30,Dayton,NV,Circle,Two points of light rotating around a center point then disappearing.
3693,7/11/19 21:00,Nags Head,NC,Other,2 white lights that turned into 6 and then dissapeared.
3694,7/11/19 20:30,Burbank,IL,Circle,"Saw 2 UFOs flying opposite directions, glowing."
3695,7/11/19 20:25,Lakeland- Nashville line,GA,Light,Light in sky saves malfunctioning airplane.
3696,7/11/19 20:25,Lakeland/Nashville border,GA,Changing,UFO makes contact with commercial aircraft.
3697,7/11/19 19:30,Pleasanton,CA,Light,Shiny Object in the North East sky Northern California.
3698,7/11/19 17:00,Chicopee,MA,Other,The rocket was was black with burnt coloring or cinder on it.  It moved soundlessly in a way that seemed to not catch the eye.
3699,7/11/19 16:00,Clearlake,CA,Circle,I was outside bbq.  When I observed in the direction of lower lake a ball in the sky very bright.  That did not move.  It was in the sky for 30 minutes when my family came home and got binoculars out.  My son and I saw a disc.  I have pic and short vid.  It was in the sky for about an hour.  
3700,7/11/19 12:00,Madison,OH,Light,"I was just cleaning up and coming inside from having a fire.  And I looked up at the moon and just to the right of it there were 3 lights in a straight line moving from west to east crossing infront of my view of the moon.  These lights did not look like any aircraft I've seen, it did not have any blinking lights and it was moving considerably faster then the airplanes I typically see overhead.  These lights were also really bright and from what I was seeing the lights had almost a bluish green tint to them.  The whole thing lasted only a few minutes and they were out of view.  Certainly peaked my interest!"
3701,7/11/19 09:00,Sunbury,PA,Cigar,either a UFO  or a experimental airplane.
3702,7/11/19 08:46,Sewell,NJ,Other,"Silver earbud shaped object in clear blue sky, with an image provided."
3703,7/11/19 05:15,Boise,ID,Circle,Greenish blue circular light moving at high speed west to east and then changing course and angling below the hill.
3704,7/11/19 02:50,Franklin-Alvadore,OR,Light,I observed what looked to be a star or planet above and then the brightness was gone and a much dimmer satellite was now moving
3705,7/11/19 02:30,Fruitland,UT,Circle,"Two orange spheres zipping around the skies, suddenly the zipped straight up and disappeared.  Filmed them once in May also."
3706,7/11/19 02:10,Viana do Castelo (Portugal),<br/>,Triangle,"Reddish triangle above the sea, north of Portugal."
3707,7/11/19 02:00,Shelby Township,MI,Unknown,Huge slow moving orange object descended from sky.
3708,7/11/19 01:00,Vancouver,WA,Light,Glowing Gold/Light Orb Seen In Sky for Split Second
3709,7/11/19 00:00,Glenville,WV,Unknown,"Fast moving across the night sky, lights, then would disappear then reappear.  Also planes over head that appeared to be chasing the objects, passing then turning around."
3710,7/11/19 00:00,Reidsville,NC,Cigar,There's normally one really bright one and the rest are small not as bright and they blink sometimes they blink red or white but they've actually been side by side with me going down the road while I'm in my car they go the same speed as me when I stop based off when I turned a turn I know it sounds crazy but I can prove it cuz they do it every night other than the nights when it's cloudy and raining I'm not sure what they are but I know that I see them every night and last night one shot from the back of my car I'm driving down the road and it shot over my car towards the right and it was kind of saucer-shaped you know like a puffed tortilla when you cook it and it puffs up and it had a blue fish white light outlining the middle of it like around it and then it just went out and I couldn't see it anymore I know the story sounds crazy but I can prove it like I said it happens every night.
3711,7/10/19 23:00,Des Moines,IA,Triangle,"Big Smooth Triangular shape flying alarmingly low and fast in DM, Iowa."
3712,7/10/19 22:30,Duluth,GA,Cylinder,"Several bright lights.  Some where solid white, some flickered, two had red lights."
3713,7/10/19 21:45,Edmonton (Canada),AB,Changing,"On July 10, 2019, I was leaving work and waiting for a cab, when I noticed a bright white ball of light in the sky about 9:45pm.  There was a major thunderstorm earlier so the clouds in the sky were dark and layered.  The light never moved.  It was not dark enough yet to be a star and to low to be the space station.  I took out my phone and took 2 quick pictures in about a second. I then looked up and it was gone.  A guy came out of the pub and I was telling him about what I had seen then I was pointing to where it was and then seen it again just over the top of the trees closer towards me, so I went to take another picture and it disappeared in front of me as if someone had turned a light switch off.  "
3714,7/10/19 21:38,Medicine Hat (Canada),AB,Cigar,"JULY 10, 2019 9:38 PM (21:38 HRS) Pyramidal cigar shaped object (with dome) flying rather low in the sky for an aircraft,  with no sound, color, wings or chem trails."
3715,7/10/19 21:35,Chesnee,SC,Sphere,Sphere like object with lights dropped 2 smaller ones and vanished
3716,7/10/19 21:30,Floyd,AR,Circle,"Outside having a smoke when 3 loud metal bangs like two gates slamming, then a sound came front of me 100 yards in pitch black like a fan powering up getting louder yet no louder than a car running high ish.  Then a dim light appeared right in front of the house like a dome light almost vertical and the sound speeds up and the light gets brighter and me and my family we're so shakin we abandoned our home for the night.  Police searched and air Force sent over a plane near the drop so e behind my house.  Nothing found."
3717,7/10/19 20:50,Arvada,CO,Light,Orange Orb like lights seen.
3718,7/10/19 20:33,Elgin,IL,Formation,"A few orange orbs appeared to make a formation along with another group, totaling around 10 orbs."
3719,7/10/19 20:00,Monterey Park,CA,Light,"Alright chief I’m not sure what it is but it’s not the first time I see the light and it always heads NE sometimes it’ll change direction and head NW.  I’m certain there’s life in space because we just can’t be the only life there is.  It could be possible that it’s the iss, but I don’t think I could see in space."
3720,7/10/19 19:46,Newcastle,OK,Unknown,markings on the grass ame patteren
3721,7/10/19 19:30,Santa Maria,CA,Sphere,"Wednesday July 6 around 7:30pm there was a large sphere object at a really high altitude and floating without any movement what so ever, it was first witness by my nephew riding in my passenger seat as we were driving out of my drive way and he pointed out and said look! i stopped the car got out and started to see if i can zoom into with my phone camera (iphone 6s plus) right off the bat i knew it was not a weather ballon or a blimp.  it just had no movement at all.  it was close to the mountain range but not exactly over them.  i would to try to guess the size of it but it being my first object i see its just hard to try to compare its size to other things.  Its was a sorta like dark grey metal object. i dont know how it disappeared, it just did.  nor do i know how long it was up there for.  since through out the day there was suspicious jets and 1 black military helicopter that flew around the city and headed back to VAFB.  i do live approximately like 40 mins away from the base.  I was unable to find anyone else to se if they witness what i had saw floating up there, but there seems to be no one else that saw this or recorded it but me! i have my video and my photos"
3722,7/10/19 19:00,Colorado Springs,CO,Circle,Soap bubble looking objects flying high in the sky.
3723,7/10/19 18:00,Stephenville,TX,Other,"As I was driving the backroads from my sister’s house in Denton, Texas, I saw an enormous pewter colored plane.  It was about 6pm.  It was flying right above the ground, and right in the middle, it had a round glass that hung down  and was flashing.  It made no sound at all.  I was so taken aback.  I didn't even stop to take a picture.  I have looked and researched shiny silver planes that fly low to the ground taking pictures, but can’t find anything matching my description.  I will never forget what it looked like and what it was doing."
3724,7/10/19 13:54,Irvine,CA,Cigar,Cigar shaped object shiny and silver looking then immediately faded into nothing.  Clear blue skies!
3725,7/10/19 10:10,Syracuse,NY,Fireball,"Shooting star (Meteor), and what looked like a red fireball, and made no sound."
3726,7/10/19 10:00,Sisters,OR,Other,"Wednesday July 10, 2019. Sisters, Oregon  At approximately 10:00 AM - 12:00 PM I stepped from my room to see a large vertically oriented  tube-like object.  I stood looking at it puzzled, before I captured the following images in my iPhone."
3727,7/10/19 05:06,Boise,ID,<br/>,MADAR Node 116
3728,7/10/19 03:00,Grande Prairie (Canada),AB,Unknown,Many blue dots moving without regard for acceleration or inertia
3729,7/10/19 03:00,Columbus,OH,Unknown,"Seen UFO Hovering in one spot with red, green and white lights 2 nights straight."
3730,7/10/19 01:15,Penna Turnpike I-476 S Lehigh Tunnel,PA,Triangle,Triangle shaped silent aircraft with two white lights and red light underneath seen on Penna Turnpike I-476 S right after Lehigh Tunnel
3731,7/10/19 00:13,The Colony,TX,Oval,"Half white, half black/grey, rumbling sound and not that big"
3732,7/9/19 22:30,Nashua,NH,Fireball,"Looked up to see stationary bright star.  As soon as I looked at it, it took off extremely fast."
3733,7/9/19 22:30,Walpole,MA,Sphere,"Bright white/yellow low flying, fast moving orb in Walpole, MA"
3734,7/9/19 22:19,New Britain,CT,Light,Looked out the window around 10:00pm after hearing a loud boom and saw a bright triangular light hovering also saw multiple pulsating lights circling the triangular light.  The pulsating lights were red and blue almost looked like drones checking out the strange triangular light showed.  
3735,7/9/19 22:00,Bylas,AZ,Fireball,Several fireball lights seen by husband and wife in Arizona
3736,7/9/19 21:50,Rockland,ME,Light,2 larger objects with 3 rows of lights directly above coming from direction of moon which had strange trail. 2 more smaller behind that
3737,7/9/19 21:50,Union City,TN,Flash,"2 possible crafts above Union City, TN"
3738,7/9/19 21:25,Safford,AZ,Fireball,Bright orange flash ball then just faded away.
3739,7/9/19 21:00,Pomerene,AZ,Light,Strange lights in Southeast Arizona.
3740,7/9/19 20:10,Hamilton,NE,Circle,"I was taking pictures of the clouds.  And when I downed loaded the pictures,  There was a ball of light in the center of a very dark cloud.  I did not see the ball when I was taking the pictures."
3741,7/9/19 06:00,Calabasas,CA,Circle,Ring-like sphere moving slowly through the California sky.
3742,7/9/19 03:47,Louisa,VA,Light,"Sitting in my car, noticed a bright blue flash.  Lit up the entire sky, was seen by multiple deputies across the county.  No recent transformer malfunctions reported."
3743,7/9/19 02:45,Great Falls,MT,Light,"A Very bright light was seen meandering and moving towards Belt, spotted near Malmstrom AFB, accompanied by smaller lights"
3744,7/9/19 02:01,Murfreesboro,TN,Light,No other lights are visible through my window.
3745,7/9/19 01:06,Clarksville,TN,<br/>,MADAR Node 138
3746,7/8/19 23:02,Marion,OH,Rectangle,rectangular object with lights falling seen by 2.
3747,7/8/19 22:51,Farmingdale,ME,Formation,"Saw multiple orbs of light clustered together flying in non-linear pattern in with irregular, but high, velocities for 2 hours."
3748,7/8/19 22:24,Huntsville,AL,Light,"Two moving yellowish lights over Huntsville, AL at 10:30 pm on July 8, 2019."
3749,7/8/19 22:00,Harriman,TN,Unknown,White flashing light moving rapidly and quietly across sky.
3750,7/8/19 22:00,Durango,CO,Circle,A white large round object followed by bright Green then bright Blue light moving fast across the sky over Durango Colorado
3751,7/8/19 21:43,Fairburn,GA,Light,"I was sitting outside on my porch, stargazing as usual.  I noticed a flying craft flying pretty low yet it didn’t make any noise.  Nor did it have the blinking colored lights like an airplane.  The craft flew in circles around the area for at least 30 minutes appearing in sight every 5 minutes."
3752,7/8/19 21:30,West Babylon,NY,Circle,"3 white lights come into atmosphere, stretch out after frantic movement, then dash out again"
3753,7/8/19 21:00,Kickapoo,IL,Circle,I was outside when I seen 8 to 10 orange circular objects in the sky.  They were all lit up a few went dark they were again seeable.  They were in a strange group they began to move further easy in the sky and then they kind of his disappeared.  There was a guy whom came out of the gas station and ask what I was looking at and ask of I seen what we believed to be ufos.
3754,7/8/19 20:49,Asbury Park,NJ,Triangle,Flickering lights at edges of what appeared to be a triangle form.  Was stationary at first and lights kept coming close and then getting farther or move away.  
3755,7/8/19 20:15,Las Vegas,NV,Fireball,Orange fireball in the sky over Las Vegas.
3756,7/8/19 19:00,Wilder,ID,Sphere,Moving east Northeast along the Boise River.  At a very slow flight.  Pearl in color orb.
3757,7/8/19 12:00,Kiln,MS,Light,White/clear object flying over with white light.
3758,7/8/19 02:25,Merrimack,NH,<br/>,MADAR Node 03
3759,7/8/19 02:15,Scottsdale,AZ,Circle,"It was about 2:15am to 2:30am I look up in the skies over Scottsdale there was this glowing white ball of light that stay stationary.. For approximately 15 min.. It was not a star,plane because I keep looking at it didn't move..I went inside and when I came out it had completely disappeared..I did take pictures of the object."
3760,7/8/19 01:00,Billings,MT,Circle,"Went on a drive specifically to look for Ufo's; I parked on the side of the road, and the stars started multiplying throughout the area, then shifted, and flying objects came through in multiple locations through the sky."
3761,7/7/19 23:00,Gig Harbor,WA,Fireball,I have video of two beings coming up from underwater they push my friend away while paddle boarding from danger.  I also have in the same video footage of two fire ball crafts flying synchronized and simultaneously through the air.
3762,7/7/19 23:00,Bathurst (Canada),NB,Unknown,"Green fireball UFO spotted in Bathurst, NB, sky."
3763,7/7/19 21:35,Manchester,CT,Light,Green orb flashing light and triangular red white blue craft
3764,7/7/19 20:47,Evansville,IN,Flash,Was looking at the first star that came into view and I see a white flash.
3765,7/7/19 20:30,Quincy,MA,Other,"Small black object moving east in Quincy, MA."
3766,7/7/19 18:51,Harrison,NJ,<br/>,MADAR Node 121
3767,7/7/19 18:40,New Fairfield,CT,Cylinder,Cylinder shaped object with two flat scuba like tanks on its side wobbled in opposite direction of wind.
3768,7/7/19 18:00,Springfield,MO,Fireball,"Bright red, circular fireball object, that gave off a bright glow."
3769,7/7/19 04:30,Atlantic Ocean (240 miles E of FL),<br/>,Rectangle,Saw a rectangular shaped ufo glowing orange during an ocean crossing.
3770,7/7/19 02:50,Anderson,CA,Circle,"Very bright blue/white piont of light that stopped for a moment, then continued northeast."
